window_id,Start,Stop
box1196,2020-06-04 09:03:38.646,2020-06-04 09:03:40.464
box1197,2020-06-04 10:09:24.547,2020-06-04 10:09:26.275
box1198,2020-06-04 10:09:31.162,2020-06-04 10:09:32.927
box1199,2020-06-04 10:11:05.707,2020-06-04 10:11:07.535
box1200,2020-06-04 10:12:35.869,2020-06-04 10:12:37.641
box1201,2020-06-04 10:21:52.013,2020-06-04 10:21:53.765
box1202,2020-06-04 10:27:08.368,2020-06-04 10:27:10.121
box1203,2020-06-04 11:20:25.942,2020-06-04 11:20:27.651
box1204,2020-06-04 11:24:20.369,2020-06-04 11:24:22.149
box1197,2020-06-04 11:24:44.850,2020-06-04 11:24:46.642
box1205,2020-06-04 11:24:56.362,2020-06-04 11:24:58.133
box1206,2020-06-04 11:26:21.604,2020-06-04 11:26:23.295
box1207,2020-06-04 11:26:57.024,2020-06-04 11:26:58.799
box1204,2020-06-04 11:51:10.624,2020-06-04 11:51:12.365
box1204,2020-06-04 11:51:57.473,2020-06-04 11:51:59.239
box1208,2020-06-04 12:06:44.425,2020-06-04 12:06:46.274
box1209,2020-06-04 12:06:55.139,2020-06-04 12:06:56.904
box1210,2020-06-04 12:08:07.112,2020-06-04 12:08:08.804
box1211,2020-06-04 12:10:12.944,2020-06-04 12:10:14.707
box1212,2020-06-04 12:11:37.644,2020-06-04 12:11:39.353
box1213,2020-06-04 12:12:43.313,2020-06-04 12:12:45.020
box1214,2020-06-04 12:15:38.077,2020-06-04 12:15:39.841
box1215,2020-06-04 12:18:45.264,2020-06-04 12:18:47.184
box1216,2020-06-04 12:20:41.987,2020-06-04 12:20:43.731
box1217,2020-06-04 12:22:35.738,2020-06-04 12:22:37.540
box1218,2020-06-04 12:24:14.323,2020-06-04 12:24:16.208
box1219,2020-06-04 12:26:19.750,2020-06-04 12:26:21.586
box1220,2020-06-04 12:28:05.966,2020-06-04 12:28:07.827
box1221,2020-06-04 12:29:15.478,2020-06-04 12:29:17.241
box1222,2020-06-04 12:30:38.223,2020-06-04 12:30:39.989
box1223,2020-06-04 12:35:00.786,2020-06-04 12:35:02.523
box1224,2020-06-04 12:39:32.042,2020-06-04 12:39:33.816
box1225,2020-06-04 12:40:31.760,2020-06-04 12:40:33.566
box1226,2020-06-04 12:41:07.523,2020-06-04 12:41:09.270
box1227,2020-06-04 12:43:31.577,2020-06-04 12:43:33.273
box1228,2020-06-04 12:43:43.757,2020-06-04 12:43:45.621
box1229,2020-06-04 12:45:00.361,2020-06-04 12:45:02.208
box1230,2020-06-04 12:45:41.860,2020-06-04 12:45:43.619
box1231,2020-06-04 12:47:41.413,2020-06-04 12:47:43.178
box1232,2020-06-04 12:49:23.066,2020-06-04 12:49:24.855
box1233,2020-06-04 12:56:37.212,2020-06-04 12:56:39.007
box1234,2020-06-04 13:00:55.913,2020-06-04 13:00:57.781
box1235,2020-06-04 13:01:32.977,2020-06-04 13:01:34.870
box1236,2020-06-04 13:03:06.624,2020-06-04 13:03:08.333
box1237,2020-06-04 13:04:42.361,2020-06-04 13:04:44.112
box1238,2020-06-04 14:22:13.348,2020-06-04 14:22:15.106
box1239,2020-06-04 14:23:17.881,2020-06-04 14:23:19.648
box1240,2020-06-04 14:24:39.482,2020-06-04 14:24:41.235
box1241,2020-06-04 14:28:31.303,2020-06-04 14:28:33.075
box1242,2020-06-04 14:30:39.561,2020-06-04 14:30:41.280
box1243,2020-06-04 14:32:46.429,2020-06-04 14:32:48.206
box1244,2020-06-04 14:35:24.275,2020-06-04 14:35:26.044
box1245,2020-06-04 14:38:03.612,2020-06-04 14:38:05.321
box1246,2020-06-04 14:40:56.190,2020-06-04 14:40:57.907
box1247,2020-06-04 14:46:21.397,2020-06-04 14:46:23.177
box1248,2020-06-04 14:52:05.292,2020-06-04 14:52:07.101
box1249,2020-06-04 14:54:27.254,2020-06-04 14:54:29.020
box1250,2020-06-04 14:55:54.869,2020-06-04 14:55:56.638
box1251,2020-06-04 14:57:06.240,2020-06-04 14:57:08.007
box1252,2020-06-04 14:59:15.554,2020-06-04 14:59:17.279
box1253,2020-06-04 14:59:32.974,2020-06-04 14:59:34.734
box1254,2020-06-04 14:59:56.259,2020-06-04 14:59:57.950
box1255,2020-06-04 15:00:20.009,2020-06-04 15:00:21.764
box1256,2020-06-04 15:01:30.155,2020-06-04 15:01:31.993
box1257,2020-06-04 15:03:38.512,2020-06-04 15:03:40.280
box1258,2020-06-04 15:04:39.470,2020-06-04 15:04:41.233
box1259,2020-06-04 15:06:05.545,2020-06-04 15:06:07.274
box1260,2020-06-04 15:10:06.952,2020-06-04 15:10:08.758
box1261,2020-06-04 15:18:41.508,2020-06-04 15:18:43.761
box1262,2020-06-04 15:19:18.064,2020-06-04 15:19:19.931
box1263,2020-06-04 15:19:48.038,2020-06-04 15:19:49.796
box1264,2020-06-05 07:58:52.340,2020-06-05 07:58:54.128
box1265,2020-06-05 08:03:23.959,2020-06-05 08:03:25.750
box1266,2020-06-05 08:05:09.139,2020-06-05 08:05:10.902
box1267,2020-06-05 08:11:06.980,2020-06-05 08:11:08.785
box1268,2020-06-05 08:13:53.479,2020-06-05 08:13:55.259
box1269,2020-06-05 08:15:08.827,2020-06-05 08:15:10.531
box1270,2020-06-05 08:15:39.076,2020-06-05 08:15:40.836
box1271,2020-06-05 08:18:55.698,2020-06-05 08:18:57.494
box1272,2020-06-05 08:20:54.789,2020-06-05 08:20:56.561
box1273,2020-06-05 08:27:41.837,2020-06-05 08:27:43.594
box1274,2020-06-05 08:28:02.657,2020-06-05 08:28:04.366
box1275,2020-06-05 08:30:59.634,2020-06-05 08:31:01.353
box1276,2020-06-05 08:31:12.042,2020-06-05 08:31:13.817
box1277,2020-06-05 08:31:24.295,2020-06-05 08:31:26.114
box1278,2020-06-05 08:32:34.543,2020-06-05 08:32:36.252
box1279,2020-06-05 08:33:10.462,2020-06-05 08:33:12.258
box1280,2020-06-05 08:36:22.106,2020-06-05 08:36:23.874
box1281,2020-06-05 08:37:13.219,2020-06-05 08:37:14.970
box1282,2020-06-05 08:38:19.402,2020-06-05 08:38:21.177
box1283,2020-06-05 08:40:53.486,2020-06-05 08:40:55.265
box1284,2020-06-05 08:42:28.389,2020-06-05 08:42:30.155
box1285,2020-06-05 08:45:10.280,2020-06-05 08:45:12.038
box1286,2020-06-05 08:58:55.347,2020-06-05 08:58:57.109
box1287,2020-06-05 09:18:07.429,2020-06-05 09:18:09.195
box1288,2020-06-05 09:33:46.453,2020-06-05 09:33:48.222
box1289,2020-06-05 09:39:11.527,2020-06-05 09:39:13.284
box1290,2020-06-05 09:39:41.539,2020-06-05 09:39:43.286
box1291,2020-06-05 09:40:17.856,2020-06-05 09:40:19.643
box1292,2020-06-05 09:40:54.171,2020-06-05 09:40:55.943
box1293,2020-06-05 09:41:12.301,2020-06-05 09:41:14.412
box1294,2020-06-05 09:43:17.278,2020-06-05 09:43:19.045
box1295,2020-06-05 09:43:52.788,2020-06-05 09:43:54.527
box1296,2020-06-05 09:44:20.959,2020-06-05 09:44:22.690
box1297,2020-06-05 10:01:27.971,2020-06-05 10:01:29.737
box1298,2020-06-05 10:02:34.747,2020-06-05 10:02:36.538
box1299,2020-06-05 10:12:16.410,2020-06-05 10:12:18.174
box1300,2020-06-05 10:12:44.507,2020-06-05 10:12:46.273
box1301,2020-06-05 10:13:54.728,2020-06-05 10:13:56.540
box1302,2020-06-05 10:14:41.083,2020-06-05 10:14:43.022
box1303,2020-06-05 10:15:18.925,2020-06-05 10:15:20.696
box1304,2020-06-05 10:15:42.540,2020-06-05 10:15:44.249
box1305,2020-06-05 10:19:30.728,2020-06-05 10:19:32.498
box1306,2020-06-05 10:24:01.112,2020-06-05 10:24:02.876
box1307,2020-06-05 10:24:36.135,2020-06-05 10:24:37.909
box1308,2020-06-05 10:37:36.973,2020-06-05 10:37:38.725
box1309,2020-06-05 10:38:46.844,2020-06-05 10:38:48.667
box1310,2020-06-05 10:40:57.093,2020-06-05 10:40:58.883
box1311,2020-06-05 10:41:39.274,2020-06-05 10:41:41.048
box1312,2020-06-05 11:22:52.270,2020-06-05 11:22:54.040
box1306,2020-06-05 12:27:11.052,2020-06-05 12:27:12.805
box1306,2020-06-05 12:37:53.072,2020-06-05 12:37:54.790
box1306,2020-06-05 12:40:19.946,2020-06-05 12:40:21.683
box1313,2020-06-05 12:51:39.096,2020-06-05 12:51:40.875
box1314,2020-06-05 12:52:03.043,2020-06-05 12:52:04.801
box1315,2020-06-05 12:52:57.804,2020-06-05 12:52:59.576
box1316,2020-06-05 12:55:19.198,2020-06-05 12:55:20.881
box1317,2020-06-05 12:55:54.247,2020-06-05 12:55:55.949
box1318,2020-06-05 12:59:36.765,2020-06-05 12:59:38.566
box1319,2020-06-05 13:02:06.440,2020-06-05 13:02:08.202
box1320,2020-06-05 13:05:31.734,2020-06-05 13:05:33.569
box1321,2020-06-05 13:29:34.125,2020-06-05 13:29:35.890
box1306,2020-06-05 13:29:53.139,2020-06-05 13:29:54.925
box1322,2020-06-05 13:30:37.078,2020-06-05 13:30:38.869
box1323,2020-06-05 13:31:06.745,2020-06-05 13:31:08.608
box1324,2020-06-05 13:32:59.730,2020-06-05 13:33:01.716
box1306,2020-06-05 13:36:23.890,2020-06-05 13:36:25.774
box1306,2020-06-05 13:41:58.417,2020-06-05 13:42:00.183
box1306,2020-06-05 13:43:48.089,2020-06-05 13:43:49.866
box1325,2020-06-05 13:44:58.256,2020-06-05 13:45:00.016
box1326,2020-06-05 14:05:41.768,2020-06-05 14:05:43.600
box1327,2020-06-05 14:10:22.972,2020-06-05 14:10:24.674
box1328,2020-06-05 14:10:47.220,2020-06-05 14:10:48.994
box1329,2020-06-05 14:11:23.181,2020-06-05 14:11:24.881
box1330,2020-06-05 14:14:16.485,2020-06-05 14:14:18.256
box1331,2020-06-05 14:16:48.380,2020-06-05 14:16:50.154
box1332,2020-06-05 14:18:20.124,2020-06-05 14:18:21.883
box1333,2020-06-05 14:22:20.215,2020-06-05 14:22:21.972
box1334,2020-06-05 15:00:18.691,2020-06-05 15:00:20.484
box1335,2020-06-05 15:03:17.395,2020-06-05 15:03:19.176
box1336,2020-06-05 15:03:41.313,2020-06-05 15:03:43.073
box1337,2020-06-05 15:07:32.523,2020-06-05 15:07:34.273
box1338,2020-06-05 15:08:47.445,2020-06-05 15:08:49.216
box1339,2020-06-05 15:10:38.302,2020-06-05 15:10:40.064
box1340,2020-06-05 15:15:47.951,2020-06-05 15:15:49.792
box1341,2020-06-05 15:16:46.516,2020-06-05 15:16:48.286
box1342,2020-06-05 15:16:58.421,2020-06-05 15:17:00.185
box1343,2020-06-05 15:18:20.669,2020-06-05 15:18:22.454
box1344,2020-06-05 15:18:43.951,2020-06-05 15:18:45.706
box1345,2020-06-05 15:19:18.812,2020-06-05 15:19:20.588
box1346,2020-06-05 15:20:29.811,2020-06-05 15:20:31.589
box1347,2020-06-05 15:21:39.784,2020-06-05 15:21:41.558
box1348,2020-06-05 15:22:38.797,2020-06-05 15:22:40.554
box1349,2020-06-05 15:24:02.668,2020-06-05 15:24:04.454
box1350,2020-06-05 15:24:52.973,2020-06-05 15:24:54.764
box1351,2020-06-05 15:26:03.970,2020-06-05 15:26:05.745
box1352,2020-06-08 07:12:50.030,2020-06-08 07:12:51.817
box1353,2020-06-08 07:28:16.901,2020-06-08 07:28:18.676
box1354,2020-06-08 07:29:56.844,2020-06-08 07:29:58.616
box1355,2020-06-08 07:31:03.672,2020-06-08 07:31:05.491
box1356,2020-06-08 07:34:21.314,2020-06-08 07:34:23.081
box1357,2020-06-08 07:54:08.122,2020-06-08 07:54:09.871
box1358,2020-06-08 08:04:52.516,2020-06-08 08:04:54.284
box1359,2020-06-08 08:12:00.526,2020-06-08 08:12:02.282
box1360,2020-06-08 08:19:46.697,2020-06-08 08:19:48.468
box1361,2020-06-08 08:20:10.468,2020-06-08 08:20:12.237
box1362,2020-06-08 08:20:45.384,2020-06-08 08:20:47.147
box1363,2020-06-08 08:21:43.188,2020-06-08 08:21:44.956
box1364,2020-06-08 08:22:55.800,2020-06-08 08:22:57.720
box1365,2020-06-08 08:24:22.870,2020-06-08 08:24:24.655
box1366,2020-06-08 08:28:25.810,2020-06-08 08:28:27.522
box1367,2020-06-08 08:51:37.702,2020-06-08 08:51:39.592
box1368,2020-06-08 08:53:43.838,2020-06-08 08:53:45.839
box1369,2020-06-08 09:15:36.796,2020-06-08 09:15:38.587
box1370,2020-06-08 09:25:34.067,2020-06-08 09:25:35.845
box1371,2020-06-08 09:29:15.723,2020-06-08 09:29:17.689
box1372,2020-06-08 09:30:57.900,2020-06-08 09:30:59.689
box1373,2020-06-08 09:36:15.722,2020-06-08 09:36:17.856
box1374,2020-06-08 09:38:29.171,2020-06-08 09:38:30.967
box1375,2020-06-08 09:52:38.904,2020-06-08 09:52:40.679
box1376,2020-06-08 09:55:42.334,2020-06-08 09:55:44.096
box1377,2020-06-08 09:58:53.401,2020-06-08 09:58:55.175
box1378,2020-06-08 10:00:57.388,2020-06-08 10:00:59.172
box1379,2020-06-08 10:07:38.658,2020-06-08 10:07:40.471
box1380,2020-06-08 10:11:12.930,2020-06-08 10:11:14.714
box1381,2020-06-08 10:11:35.582,2020-06-08 10:11:37.263
box1382,2020-06-08 10:12:09.188,2020-06-08 10:12:10.958
box1383,2020-06-08 10:12:57.428,2020-06-08 10:12:59.219
box1384,2020-06-08 10:21:52.490,2020-06-08 10:21:54.425
box1385,2020-06-08 10:22:17.003,2020-06-08 10:22:18.785
box1386,2020-06-08 10:23:42.233,2020-06-08 10:23:44.056
box1387,2020-06-08 10:26:58.575,2020-06-08 10:27:00.255
box1388,2020-06-08 13:09:29.476,2020-06-08 13:09:31.224
box1389,2020-06-08 13:17:45.504,2020-06-08 13:17:47.276
box1390,2020-06-08 13:31:22.408,2020-06-08 13:31:24.170
box1391,2020-06-08 13:43:06.641,2020-06-08 13:43:08.347
box1392,2020-06-08 14:02:48.353,2020-06-08 14:02:50.038
box1393,2020-06-08 14:09:38.617,2020-06-08 14:09:40.455
box1394,2020-06-08 14:10:14.722,2020-06-08 14:10:16.472
box1395,2020-06-08 14:10:50.387,2020-06-08 14:10:52.150
box1396,2020-06-08 14:13:58.473,2020-06-08 14:14:00.237
box1397,2020-06-08 14:14:41.525,2020-06-08 14:14:43.271
box1398,2020-06-08 14:16:21.931,2020-06-08 14:16:23.822
box1399,2020-06-08 14:16:56.609,2020-06-08 14:16:58.283
box1400,2020-06-08 14:17:20.996,2020-06-08 14:17:22.787
box1401,2020-06-08 14:25:01.877,2020-06-08 14:25:03.631
box1402,2020-06-08 14:28:51.659,2020-06-08 14:28:53.462
box1403,2020-06-08 14:31:32.164,2020-06-08 14:31:33.859
box1404,2020-06-08 14:40:29.883,2020-06-08 14:40:31.850
box1405,2020-06-08 14:41:17.812,2020-06-08 14:41:19.794
box1406,2020-06-08 14:43:29.034,2020-06-08 14:43:30.800
box1407,2020-06-08 14:55:22.917,2020-06-08 14:55:24.669
box1408,2020-06-08 14:57:20.795,2020-06-08 14:57:22.515
box1409,2020-06-08 15:00:53.601,2020-06-08 15:00:55.288
box1410,2020-06-08 15:03:16.662,2020-06-08 15:03:18.497
box1411,2020-06-08 15:09:07.781,2020-06-08 15:09:09.570
box1412,2020-06-08 15:14:30.972,2020-06-08 15:14:32.747
box1413,2020-06-08 15:21:52.176,2020-06-08 15:21:54.089
box1414,2020-06-08 15:22:15.992,2020-06-08 15:22:17.755
box1415,2020-06-08 15:24:24.360,2020-06-08 15:24:26.130
box1416,2020-06-08 15:31:36.601,2020-06-08 15:31:38.277
box1417,2020-06-08 15:34:54.300,2020-06-08 15:34:56.074
box1418,2020-06-08 15:37:19.438,2020-06-08 15:37:21.199
box1419,2020-06-09 06:34:29.687,2020-06-09 06:34:31.373
box1420,2020-06-09 06:39:30.145,2020-06-09 06:39:31.911
box1421,2020-06-09 06:42:30.726,2020-06-09 06:42:32.520
box1422,2020-06-09 08:00:52.283,2020-06-09 08:00:54.219
box1423,2020-06-09 08:03:39.825,2020-06-09 08:03:41.596
box1424,2020-06-09 08:04:10.632,2020-06-09 08:04:12.334
box1425,2020-06-09 08:05:26.571,2020-06-09 08:05:28.272
box1426,2020-06-09 08:26:08.285,2020-06-09 08:26:10.062
box1427,2020-06-09 08:26:43.248,2020-06-09 08:26:45.005
box1428,2020-06-09 08:47:08.366,2020-06-09 08:47:10.140
box1429,2020-06-09 08:48:52.999,2020-06-09 08:48:54.815
box1430,2020-06-09 08:49:05.051,2020-06-09 08:49:06.807
box1431,2020-06-09 08:50:09.998,2020-06-09 08:50:11.941
box1432,2020-06-09 08:50:45.564,2020-06-09 08:50:47.288
box1433,2020-06-09 08:51:15.346,2020-06-09 08:51:17.165
box1434,2020-06-09 08:51:38.980,2020-06-09 08:51:40.750
box1435,2020-06-09 08:52:03.164,2020-06-09 08:52:04.922
box1436,2020-06-09 08:53:15.926,2020-06-09 08:53:17.831
box1437,2020-06-09 08:53:33.801,2020-06-09 08:53:35.582
box1438,2020-06-09 08:56:58.799,2020-06-09 08:57:00.574
box1439,2020-06-09 08:57:37.755,2020-06-09 08:57:39.516
box1440,2020-06-09 08:57:49.257,2020-06-09 08:57:51.065
box1441,2020-06-09 08:58:06.794,2020-06-09 08:58:08.572
box1442,2020-06-09 08:59:14.764,2020-06-09 08:59:16.572
box1443,2020-06-09 09:14:49.373,2020-06-09 09:14:51.130
box1444,2020-06-09 09:23:28.769,2020-06-09 09:23:30.567
box1445,2020-06-09 09:25:07.166,2020-06-09 09:25:08.968
box1446,2020-06-09 09:26:17.055,2020-06-09 09:26:18.750
box1447,2020-06-09 09:27:21.085,2020-06-09 09:27:23.025
box1448,2020-06-09 09:28:01.845,2020-06-09 09:28:03.605
box1449,2020-06-09 09:28:54.317,2020-06-09 09:28:56.100
box1450,2020-06-09 09:29:34.424,2020-06-09 09:29:36.181
box1451,2020-06-09 09:35:06.072,2020-06-09 09:35:07.889
box1452,2020-06-09 09:37:45.865,2020-06-09 09:37:47.599
box1453,2020-06-09 09:38:25.524,2020-06-09 09:38:27.274
box1453,2020-06-09 09:44:10.536,2020-06-09 09:44:12.287
box1454,2020-06-09 09:47:07.581,2020-06-09 09:47:09.282
box1455,2020-06-09 09:48:00.800,2020-06-09 09:48:02.498
box1456,2020-06-09 10:01:32.313,2020-06-09 10:01:34.276
box1457,2020-06-09 10:04:06.387,2020-06-09 10:04:08.127
box1458,2020-06-09 10:09:03.012,2020-06-09 10:09:04.710
box1459,2020-06-09 10:10:13.347,2020-06-09 10:10:15.139
box1460,2020-06-09 10:11:40.240,2020-06-09 10:11:42.014
box1461,2020-06-09 10:33:03.198,2020-06-09 10:33:05.021
box1462,2020-06-09 10:36:10.699,2020-06-09 10:36:12.513
box1463,2020-06-09 10:37:23.429,2020-06-09 10:37:25.198
box1464,2020-06-09 10:43:18.741,2020-06-09 10:43:20.574
box1465,2020-06-09 10:50:08.208,2020-06-09 10:50:09.977
box1466,2020-06-09 10:51:36.845,2020-06-09 10:51:38.603
box1467,2020-06-09 10:54:36.946,2020-06-09 10:54:38.865
box1468,2020-06-09 10:59:57.328,2020-06-09 10:59:59.086
box1469,2020-06-09 11:50:31.407,2020-06-09 11:50:33.172
box1470,2020-06-09 11:52:22.119,2020-06-09 11:52:23.882
box1471,2020-06-09 11:53:34.614,2020-06-09 11:53:36.339
box1472,2020-06-09 11:54:26.305,2020-06-09 11:54:28.115
box1473,2020-06-09 11:54:55.402,2020-06-09 11:54:57.155
box1474,2020-06-09 11:55:19.731,2020-06-09 11:55:21.499
box1475,2020-06-09 11:55:44.272,2020-06-09 11:55:46.047
box1476,2020-06-09 11:56:15.479,2020-06-09 11:56:17.243
box1477,2020-06-09 12:04:02.089,2020-06-09 12:04:03.845
box1478,2020-06-09 12:08:39.472,2020-06-09 12:08:41.248
box1479,2020-06-09 12:10:49.571,2020-06-09 12:10:51.303
box1480,2020-06-09 12:11:29.597,2020-06-09 12:11:31.303
box1481,2020-06-09 12:12:31.776,2020-06-09 12:12:33.580
box1482,2020-06-09 12:16:22.937,2020-06-09 12:16:24.681
box1483,2020-06-09 12:17:22.295,2020-06-09 12:17:24.066
box1484,2020-06-09 12:18:57.376,2020-06-09 12:18:59.150
box1485,2020-06-09 12:19:50.112,2020-06-09 12:19:51.901
box1486,2020-06-09 12:26:00.792,2020-06-09 12:26:02.596
box1487,2020-06-09 12:26:06.263,2020-06-09 12:26:08.143
box1488,2020-06-09 12:26:46.392,2020-06-09 12:26:48.209
box1489,2020-06-09 12:27:59.438,2020-06-09 12:28:01.214
box1490,2020-06-09 12:30:21.237,2020-06-09 12:30:23.062
box1491,2020-06-09 12:31:49.689,2020-06-09 12:31:51.464
box1492,2020-06-09 12:34:36.731,2020-06-09 12:34:38.569
box1493,2020-06-09 12:37:09.309,2020-06-09 12:37:11.073
box1494,2020-06-09 12:42:51.247,2020-06-09 12:42:53.023
box1495,2020-06-09 12:45:37.043,2020-06-09 12:45:38.805
box1496,2020-06-09 12:47:54.515,2020-06-09 12:47:56.232
box1497,2020-06-09 12:50:41.644,2020-06-09 12:50:43.484
box1495,2020-06-09 12:52:15.058,2020-06-09 12:52:16.810
box1498,2020-06-09 12:57:16.276,2020-06-09 12:57:18.080
box1499,2020-06-09 13:06:17.376,2020-06-09 13:06:19.144
box1500,2020-06-09 13:06:29.269,2020-06-09 13:06:31.043
box1501,2020-06-09 13:07:50.361,2020-06-09 13:07:52.118
box1502,2020-06-09 13:11:24.698,2020-06-09 13:11:26.494
box1503,2020-06-09 13:12:40.362,2020-06-09 13:12:42.070
box1504,2020-06-09 13:16:42.354,2020-06-09 13:16:44.191
box1505,2020-06-09 13:22:23.589,2020-06-09 13:22:25.259
box1495,2020-06-09 13:26:54.423,2020-06-09 13:26:56.192
box1506,2020-06-09 13:27:11.131,2020-06-09 13:27:12.921
box1507,2020-06-09 13:29:24.324,2020-06-09 13:29:26.097
box1508,2020-06-09 13:35:43.836,2020-06-09 13:35:45.600
box1509,2020-06-09 13:37:36.499,2020-06-09 13:37:38.258
box1510,2020-06-09 13:43:38.809,2020-06-09 13:43:40.582
box1511,2020-06-09 13:47:48.193,2020-06-09 13:47:50.139
box1512,2020-06-09 13:49:22.698,2020-06-09 13:49:24.572
box1513,2020-06-09 13:51:08.610,2020-06-09 13:51:10.293
box1514,2020-06-09 13:52:31.636,2020-06-09 13:52:33.351
box1515,2020-06-09 14:59:28.699,2020-06-09 14:59:30.551
box1516,2020-06-09 15:01:25.919,2020-06-09 15:01:27.729
box1517,2020-06-09 15:02:34.897,2020-06-09 15:02:36.680
box1518,2020-06-09 15:03:52.204,2020-06-09 15:03:54.069
box1519,2020-06-09 15:06:33.638,2020-06-09 15:06:35.346
box1520,2020-06-09 15:08:38.988,2020-06-09 15:08:40.774
box1521,2020-06-09 15:19:54.529,2020-06-09 15:19:56.295
box1522,2020-06-09 15:20:24.450,2020-06-09 15:20:26.207
box1523,2020-06-09 15:22:41.938,2020-06-09 15:22:43.712
box1524,2020-06-09 15:23:06.140,2020-06-09 15:23:07.861
box1525,2020-06-09 15:23:30.093,2020-06-09 15:23:31.967
box1526,2020-06-09 15:25:54.863,2020-06-09 15:25:56.634
box1527,2020-06-09 15:26:45.945,2020-06-09 15:26:47.725
box1528,2020-06-09 15:27:10.145,2020-06-09 15:27:11.913
box1529,2020-06-10 07:42:51.410,2020-06-10 07:42:53.180
box1530,2020-06-10 07:45:15.805,2020-06-10 07:45:17.609
box1531,2020-06-10 07:47:19.718,2020-06-10 07:47:21.597
box1532,2020-06-10 07:48:06.761,2020-06-10 07:48:08.580
box1533,2020-06-10 07:54:02.686,2020-06-10 07:54:04.467
box1534,2020-06-10 07:58:25.256,2020-06-10 07:58:27.030
box1535,2020-06-10 08:03:02.096,2020-06-10 08:03:03.871
box1536,2020-06-10 08:03:14.334,2020-06-10 08:03:16.058
box1537,2020-06-10 08:05:51.323,2020-06-10 08:05:53.092
box1538,2020-06-10 08:08:25.696,2020-06-10 08:08:27.602
box1539,2020-06-10 08:14:08.284,2020-06-10 08:14:10.053
box1540,2020-06-10 08:17:35.095,2020-06-10 08:17:36.880
box1541,2020-06-10 08:47:41.184,2020-06-10 08:47:42.964
box1542,2020-06-10 08:51:40.971,2020-06-10 08:51:42.855
box1543,2020-06-10 08:53:15.483,2020-06-10 08:53:17.254
box1544,2020-06-10 08:53:33.433,2020-06-10 08:53:35.196
box1545,2020-06-10 08:53:57.526,2020-06-10 08:53:59.285
box1546,2020-06-10 08:59:26.871,2020-06-10 08:59:28.650
box1529,2020-06-10 09:18:00.743,2020-06-10 09:18:02.497
box1536,2020-06-10 09:20:01.220,2020-06-10 09:20:02.882
box1529,2020-06-10 09:20:19.380,2020-06-10 09:20:21.160
box1547,2020-06-10 09:20:59.689,2020-06-10 09:21:01.450
box1548,2020-06-10 09:21:35.496,2020-06-10 09:21:37.277
box1536,2020-06-10 09:29:02.032,2020-06-10 09:29:03.747
box1549,2020-06-10 09:53:44.023,2020-06-10 09:53:45.810
box1550,2020-06-10 09:53:55.692,2020-06-10 09:53:57.578
box1551,2020-06-10 09:54:42.433,2020-06-10 09:54:44.215
box1552,2020-06-10 09:55:18.352,2020-06-10 09:55:20.120
box1553,2020-06-10 09:56:17.841,2020-06-10 09:56:19.647
box1554,2020-06-10 09:56:45.766,2020-06-10 09:56:47.473
box1555,2020-06-10 09:58:09.411,2020-06-10 09:58:11.186
box1556,2020-06-10 10:00:32.766,2020-06-10 10:00:34.516
box1557,2020-06-10 10:01:04.955,2020-06-10 10:01:06.730
box1558,2020-06-10 10:10:09.884,2020-06-10 10:10:11.616
box1559,2020-06-10 10:39:02.101,2020-06-10 10:39:03.858
box1560,2020-06-10 10:39:25.679,2020-06-10 10:39:27.444
box1561,2020-06-10 10:39:49.034,2020-06-10 10:39:50.791
box1562,2020-06-10 10:40:13.578,2020-06-10 10:40:15.265
box1563,2020-06-10 10:41:56.470,2020-06-10 10:41:58.248
box1564,2020-06-10 10:42:31.526,2020-06-10 10:42:33.286
box1565,2020-06-10 10:53:11.972,2020-06-10 10:53:13.770
box1566,2020-06-10 10:56:49.245,2020-06-10 10:56:51.076
box1567,2020-06-10 10:57:33.422,2020-06-10 10:57:35.194
box1568,2020-06-10 11:53:21.068,2020-06-10 11:53:22.899
box1569,2020-06-10 11:54:11.776,2020-06-10 11:54:13.570
box1570,2020-06-10 11:55:31.344,2020-06-10 11:55:33.100
box1571,2020-06-10 12:04:39.214,2020-06-10 12:04:41.024
box1572,2020-06-10 12:06:05.324,2020-06-10 12:06:07.093
box1573,2020-06-10 12:07:07.017,2020-06-10 12:07:08.791
box1574,2020-06-10 12:16:38.602,2020-06-10 12:16:40.278
box1575,2020-06-10 12:18:18.065,2020-06-10 12:18:19.915
box1576,2020-06-10 12:20:45.947,2020-06-10 12:20:47.829
box1577,2020-06-10 12:21:26.932,2020-06-10 12:21:28.723
box1578,2020-06-10 12:21:49.415,2020-06-10 12:21:51.183
box1579,2020-06-10 12:22:06.789,2020-06-10 12:22:08.498
box1580,2020-06-10 12:22:24.253,2020-06-10 12:22:26.017
box1581,2020-06-10 12:22:57.248,2020-06-10 12:22:59.018
box1582,2020-06-10 12:23:04.684,2020-06-10 12:23:06.503
box1583,2020-06-10 12:23:11.796,2020-06-10 12:23:13.600
box1584,2020-06-10 12:25:38.180,2020-06-10 12:25:39.951
box1585,2020-06-10 12:28:35.238,2020-06-10 12:28:37.021
box1586,2020-06-10 12:28:45.092,2020-06-10 12:28:46.851
box1587,2020-06-10 12:30:24.626,2020-06-10 12:30:26.374
box1588,2020-06-10 12:33:38.302,2020-06-10 12:33:40.080
box1589,2020-06-10 13:30:14.324,2020-06-10 13:30:16.093
